word_counts,character_counts,avg_word_len,stop_word_len,mentions,hash_tags,numeric_counts,upper_counts,emails_counts,urls_counts
17,98,4.764705882352941,3,3,0,0,0,0,0
7,24,2.4285714285714284,5,0,0,0,1,0,0
13,76,4.6923076923076925,5,1,0,0,0,0,0
16,83,4.1875,7,1,0,0,0,0,0
11,72,5.545454545454546,2,1,0,0,0,0,0
23,127,4.521739130434782,9,1,0,0,0,0,0
20,124,5.2,7,0,0,0,0,0,0
11,68,5.090909090909091,7,1,0,0,0,0,0
13,67,4.153846153846154,7,1,0,0,1,0,0
17,104,5.117647058823529,5,0,0,0,2,0,1
24,136,4.625,8,1,0,0,1,0,0
8,49,5.125,2,1,0,0,1,0,0
10,68,5.8,3,1,0,0,1,0,0
17,105,5.176470588235294,6,1,0,0,0,0,0
8,39,3.875,4,0,0,0,0,0,0
8,49,5.125,2,1,0,0,0,0,0
14,72,4.142857142857143,3,1,0,0,0,0,0
12,60,4.0,5,0,0,0,2,0,0
24,128,4.333333333333333,8,0,0,0,1,0,0
13,77,4.923076923076923,4,1,0,0,0,0,0
15,88,4.866666666666666,6,1,0,0,0,0,0
12,78,5.5,5,2,0,0,1,0,0
23,123,4.3478260869565215,9,0,0,0,0,0,0
8,46,4.75,3,0,0,0,0,0,0
17,91,4.352941176470588,7,1,0,0,0,0,0
10,100,9.0,0,0,0,0,4,0,2
3,25,7.333333333333333,0,1,0,0,0,0,0
27,131,3.8518518518518516,13,0,0,0,1,0,0
10,53,4.2,3,1,0,0,2,0,0
21,116,4.523809523809524,6,1,0,0,3,0,0
7,49,6.0,3,1,0,0,1,0,0
19,102,4.315789473684211,11,2,0,0,0,0,0
2,24,11.0,0,1,0,0,0,0,0
13,120,8.23076923076923,0,6,1,0,0,0,0
7,60,7.428571428571429,2,0,0,0,0,0,0
4,28,6.0,0,1,0,0,0,0,0
16,93,4.75,3,0,0,0,0,0,0
27,126,3.6666666666666665,14,1,0,0,2,0,0
7,58,7.0,2,1,0,0,0,0,0
24,121,4.041666666666667,11,0,0,0,1,0,0
8,35,3.375,5,0,0,0,0,0,0
13,88,5.769230769230769,6,0,0,0,0,0,0
24,122,4.083333333333333,12,1,0,0,0,0,0
14,90,5.428571428571429,4,1,0,0,1,0,0
2,10,4.0,0,0,0,0,0,0,0
25,131,4.12,8,0,0,0,8,0,0
29,142,3.896551724137931,13,0,0,0,1,0,0
20,117,4.85,9,1,0,0,0,0,0
25,137,4.48,1,0,0,0,0,0,0
13,83,5.384615384615385,5,1,0,0,0,0,0
25,125,4.0,13,1,0,0,0,0,0
7,33,3.7142857142857144,0,0,0,0,1,0,0
16,87,4.4375,3,1,0,0,1,0,0
19,112,4.894736842105263,8,0,0,0,0,0,0
10,56,4.6,7,1,0,0,1,0,0
31,133,3.2903225806451615,7,1,0,0,0,0,0
8,42,4.25,4,1,0,0,0,0,0
11,59,4.2727272727272725,2,0,0,0,0,0,0
2,20,9.0,0,0,0,0,0,0,0
4,46,10.5,1,0,0,0,0,0,0
21,128,5.0476190476190474,8,1,0,0,0,0,0
8,60,6.5,2,1,0,0,0,0,0
28,138,3.9285714285714284,14,1,0,0,1,0,0
15,93,5.2,6,0,0,0,2,0,0
11,54,3.909090909090909,4,0,0,0,0,0,0
13,86,5.615384615384615,4,0,0,0,0,0,0
2,12,5.0,0,0,0,0,0,0,0
6,32,4.333333333333333,1,0,0,0,1,0,0
15,83,4.533333333333333,5,1,0,0,0,0,0
26,136,4.153846153846154,13,1,0,0,1,0,0
27,137,4.074074074074074,9,0,0,0,1,0,0
16,103,5.4375,6,1,0,0,1,0,0
6,33,4.5,1,1,0,0,1,0,0
12,75,5.166666666666667,2,0,0,0,1,0,0
16,76,3.75,8,0,0,0,0,0,0
17,96,4.647058823529412,8,0,0,0,0,0,0
24,136,4.666666666666667,10,1,0,0,2,0,0
9,48,4.222222222222222,4,2,0,0,0,0,0
20,126,5.25,5,1,0,0,1,0,0
18,96,4.333333333333333,8,1,0,0,0,0,0
13,61,3.6923076923076925,4,0,0,0,1,0,0
7,41,4.714285714285714,4,1,0,0,0,0,0
19,128,5.7368421052631575,8,0,0,0,0,0,0
5,29,4.8,2,0,0,0,2,0,0
6,47,6.833333333333333,2,0,0,0,1,0,0
8,43,4.375,3,1,0,0,1,0,0
7,34,3.857142857142857,2,0,0,0,0,0,0
10,58,4.8,4,1,0,0,0,0,0
13,79,5.076923076923077,5,1,0,0,0,0,0
8,48,5.0,2,1,0,0,0,0,0
5,30,5.0,2,1,0,0,0,0,0
24,125,4.208333333333333,9,0,0,0,0,0,0
12,64,4.333333333333333,3,1,0,0,2,0,0
11,63,4.7272727272727275,4,1,0,0,0,0,0
2,16,7.0,0,1,0,0,0,0,0
18,118,5.555555555555555,8,1,0,0,1,0,0
7,50,6.142857142857143,2,1,0,0,0,0,0
19,111,4.842105263157895,12,0,0,0,1,0,1
15,110,6.266666666666667,6,2,0,0,1,0,1
21,108,4.142857142857143,8,1,0,0,3,0,0
7,40,4.714285714285714,2,0,0,0,0,0,0
14,77,4.5,6,1,0,0,2,0,0
7,49,6.0,2,1,0,0,0,0,0
9,48,4.333333333333333,4,1,0,0,0,0,0
25,132,4.28,11,1,0,0,3,0,0
9,60,5.666666666666667,4,1,0,0,0,0,0
19,117,5.157894736842105,7,1,0,0,1,0,0
3,21,6.0,1,0,0,0,0,0,0
18,102,4.611111111111111,4,1,0,0,0,0,0
3,27,8.0,0,1,0,0,0,0,0
22,131,4.954545454545454,8,1,0,0,2,0,0
10,62,5.2,1,1,0,0,2,0,0
15,72,3.8,5,0,0,0,3,0,0
6,43,5.5,2,1,0,0,0,0,0
9,51,4.666666666666667,4,1,0,0,0,0,0
14,95,5.785714285714286,5,0,0,0,0,0,0
19,116,5.105263157894737,0,1,0,0,0,0,0
21,115,4.476190476190476,11,0,0,0,0,0,0
26,132,4.0,13,0,0,0,0,0,0
13,67,4.153846153846154,6,1,0,0,1,0,0
21,138,5.571428571428571,3,0,0,0,2,0,0
9,47,4.222222222222222,2,1,0,0,0,0,0
8,38,3.75,5,0,0,0,0,0,0
23,123,4.3478260869565215,9,1,0,0,1,0,0
5,49,8.8,0,0,0,0,0,0,1
6,40,5.666666666666667,2,1,0,0,0,0,0
10,54,4.4,4,1,0,0,1,0,0
13,83,5.384615384615385,5,1,0,0,1,0,0
11,61,4.545454545454546,4,1,0,0,0,0,0
4,43,9.5,0,0,0,0,0,0,1
17,84,3.9411764705882355,4,1,0,0,3,0,0
10,60,5.0,3,0,0,0,0,0,0
6,39,5.5,3,1,0,0,1,0,0
10,61,5.0,4,1,0,0,1,0,0
27,136,3.925925925925926,15,0,0,0,1,0,0
26,146,4.615384615384615,12,0,0,0,1,0,0
9,46,4.111111111111111,1,0,0,0,1,0,0
6,42,6.0,2,1,0,0,0,0,0
2,15,6.5,0,1,0,0,0,0,0
23,136,4.869565217391305,10,1,1,0,1,0,0
12,58,3.8333333333333335,3,0,0,0,0,0,0
10,49,3.9,3,0,0,0,0,0,0
21,98,3.6666666666666665,11,0,0,0,1,0,0
13,68,4.230769230769231,7,0,0,0,0,0,0
16,102,5.25,8,1,0,0,0,0,0
26,136,4.230769230769231,11,1,0,0,2,0,0
3,25,7.333333333333333,2,0,0,0,0,0,0
4,57,13.25,0,1,0,0,0,0,1
15,92,5.066666666666666,5,1,0,0,0,0,0
21,126,5.0,8,1,0,0,1,0,0
25,130,4.2,12,1,0,0,0,0,0
18,92,4.111111111111111,8,1,0,0,0,0,0
18,114,5.333333333333333,7,1,0,0,0,0,0
3,30,9.0,0,1,0,0,1,0,0
7,38,4.428571428571429,4,1,0,0,0,0,0
13,88,5.769230769230769,7,1,0,0,0,0,0
18,100,4.5,7,1,0,0,1,0,0
6,45,6.5,2,1,0,0,0,0,0
10,51,4.1,3,0,0,0,1,0,0
4,20,4.0,0,0,0,0,0,0,0
10,55,4.4,4,0,0,0,0,0,0
7,28,3.0,3,0,0,0,0,0,0
18,91,3.8333333333333335,10,0,0,0,0,0,0
5,34,5.8,1,1,0,0,0,0,0
13,73,4.538461538461538,3,1,0,0,1,0,0
22,127,4.7727272727272725,9,1,0,0,0,0,0
11,68,5.0,4,1,0,0,1,0,0
6,47,6.833333333333333,2,1,0,0,0,0,0
4,28,6.0,1,1,0,0,0,0,0
19,105,4.526315789473684,10,0,0,0,0,0,0
2,10,4.0,1,0,0,0,0,0,0
18,88,3.888888888888889,7,0,0,0,2,0,0
23,139,4.913043478260869,10,1,0,0,1,0,0
6,31,4.166666666666667,3,1,0,0,0,0,0
20,106,4.3,6,1,0,0,1,0,0
17,132,6.764705882352941,2,0,0,0,0,0,0
7,51,5.857142857142857,1,1,0,0,0,0,0
9,67,6.444444444444445,5,0,0,0,0,0,1
9,59,5.444444444444445,5,3,0,0,0,0,0
18,123,5.833333333333333,9,0,0,0,0,0,0
13,78,5.0,3,1,0,0,0,0,0
6,27,3.5,3,0,0,0,0,0,0
5,36,6.2,2,1,0,0,0,0,0
9,50,4.555555555555555,4,0,0,0,0,0,0
3,20,5.666666666666667,0,0,0,0,0,0,0
11,64,4.818181818181818,5,0,0,0,1,0,0
12,72,5.0,7,1,0,0,0,0,0
1,12,11.0,0,1,0,0,0,0,0
9,49,4.444444444444445,3,1,0,0,0,0,0
14,87,5.214285714285714,6,1,0,0,0,0,0
3,26,7.666666666666667,0,0,0,0,0,0,0
21,129,5.142857142857143,9,0,0,0,1,0,0
15,78,4.2,5,0,0,0,0,0,0
9,56,5.222222222222222,2,0,0,0,0,0,0
19,101,4.315789473684211,7,0,0,0,0,0,0
15,79,4.2,7,1,0,0,0,0,0
6,26,3.3333333333333335,1,1,0,0,0,0,0
14,68,3.7857142857142856,6,0,0,0,0,0,0
11,64,4.636363636363637,3,1,0,0,1,0,0
23,119,4.173913043478261,12,1,0,0,1,0,0
14,77,4.5,5,1,0,0,0,0,0
14,86,5.142857142857143,6,0,0,0,0,0,0
19,99,4.2105263157894735,8,0,0,0,1,0,0
12,66,4.5,5,1,0,0,0,0,0
9,54,5.0,3,0,0,0,0,0,0
25,131,4.24,12,1,0,0,0,0,0
10,59,4.9,3,0,0,0,0,0,0
24,130,4.416666666666667,10,0,0,0,2,0,0
14,83,4.928571428571429,5,1,0,0,0,0,0
13,83,5.384615384615385,4,1,0,0,0,0,0
18,87,3.8333333333333335,7,0,0,0,2,0,0
7,48,5.857142857142857,2,1,0,0,0,0,0
6,46,6.666666666666667,2,1,0,0,0,0,0
8,48,5.0,2,1,0,0,0,0,0
14,69,3.9285714285714284,6,0,0,0,2,0,0
13,69,4.3076923076923075,6,0,0,0,0,0,0
23,116,4.043478260869565,7,1,0,0,2,0,0
16,96,5.0,7,1,0,0,0,0,0
7,44,5.285714285714286,2,1,0,0,0,0,0
15,80,4.333333333333333,7,0,0,0,1,0,0
25,133,4.28,13,1,0,0,2,0,0
8,47,4.875,1,1,0,0,1,0,0
11,66,5.0,3,0,0,0,1,0,0
21,111,4.142857142857143,9,1,0,0,2,0,0
12,67,4.583333333333333,5,1,0,0,0,0,0
6,37,5.166666666666667,1,0,0,0,0,0,0
12,67,4.583333333333333,4,1,0,0,0,0,0
10,49,3.9,4,1,0,0,1,0,0
5,30,5.0,0,1,0,0,4,0,0
7,32,3.5714285714285716,2,0,0,0,0,0,0
20,123,5.15,8,0,0,0,2,0,0
7,44,5.285714285714286,1,0,0,0,0,0,0
12,71,4.916666666666667,4,2,0,0,0,0,0
10,55,4.5,4,1,0,0,1,0,0
16,89,4.5625,4,1,0,0,2,0,0
3,25,7.333333333333333,1,0,0,0,0,0,0
4,31,6.75,1,1,0,0,0,0,0
22,138,5.2272727272727275,6,1,0,0,2,0,0
27,133,3.925925925925926,16,1,0,0,1,0,0
3,35,10.666666666666666,0,1,0,0,0,0,0
16,102,5.375,8,1,0,0,0,0,0
26,138,4.269230769230769,8,1,0,0,1,0,0
10,53,4.3,6,0,0,0,0,0,0
7,40,4.714285714285714,3,1,0,0,0,0,0
12,68,4.666666666666667,7,1,0,0,0,0,0
5,33,5.6,0,0,0,0,4,0,0
11,55,4.0,4,0,0,0,1,0,0
20,102,4.1,7,1,0,0,0,0,0
14,88,5.285714285714286,6,0,0,0,0,0,0
8,45,4.625,1,1,0,0,1,0,0
8,62,6.75,2,1,0,0,0,0,0
12,64,4.333333333333333,5,0,0,0,2,0,0
15,86,4.733333333333333,9,1,0,0,0,0,0
6,33,4.5,1,1,0,0,0,0,0
19,85,3.473684210526316,8,1,0,0,0,0,0
27,138,4.111111111111111,6,1,0,0,0,0,0
10,52,4.2,3,1,0,0,1,0,0
4,26,5.5,2,0,0,0,0,0,0
6,28,3.6666666666666665,2,0,0,0,0,0,0
9,77,7.555555555555555,2,1,0,0,1,0,0
9,56,5.222222222222222,2,1,0,0,2,0,0
19,95,4.0,10,0,0,0,0,0,0
20,106,4.3,5,1,0,0,2,0,0
5,28,4.6,1,0,0,0,1,0,0
14,77,4.5,3,1,0,0,1,0,0
19,103,4.421052631578948,9,0,0,0,3,0,0
7,45,5.428571428571429,1,0,0,0,0,0,0
25,132,4.28,12,1,0,0,0,0,0
3,17,4.666666666666667,1,0,0,0,0,0,0
28,138,3.9285714285714284,12,0,0,0,1,0,0
3,34,10.333333333333334,0,1,0,0,0,0,0
18,104,4.777777777777778,9,1,0,0,1,0,0
7,40,4.714285714285714,2,1,0,0,0,0,0
5,30,5.0,0,0,0,0,0,0,0
25,142,4.68,12,1,0,0,1,0,0
16,87,4.4375,5,1,0,0,0,0,0
22,114,4.181818181818182,12,0,0,0,0,0,0
3,31,9.333333333333334,0,1,0,0,0,0,0
7,33,3.7142857142857144,3,0,0,0,0,0,0
15,105,5.866666666666666,5,1,1,0,0,0,0
10,56,4.6,1,1,0,0,2,0,0
23,129,4.608695652173913,9,1,0,0,1,0,0
7,39,4.571428571428571,2,1,0,0,0,0,0
14,95,5.714285714285714,2,0,0,0,2,0,0
2,10,4.0,0,0,0,0,1,0,0
8,55,5.875,2,1,0,0,1,0,0
16,104,5.5,5,1,1,0,3,0,0
10,69,5.9,2,1,0,0,0,0,0
6,66,10.0,3,0,0,0,0,0,0
11,51,3.6363636363636362,7,0,0,0,0,0,0
13,92,6.0,1,2,0,0,6,0,0
2,18,8.0,0,1,0,0,0,0,0
13,73,4.615384615384615,8,1,0,0,1,0,0
12,70,4.833333333333333,5,0,0,0,0,0,0
4,25,5.25,1,0,0,0,0,0,0
19,104,4.473684210526316,3,0,0,0,0,0,0
7,43,5.142857142857143,3,0,0,0,0,0,0
22,133,5.045454545454546,3,1,0,0,0,0,0
5,42,7.0,1,1,0,0,0,0,0
4,16,3.0,2,0,0,0,0,0,0
3,28,8.333333333333334,1,1,0,0,0,0,0
13,71,4.461538461538462,6,0,0,0,0,0,0
27,124,3.5925925925925926,11,0,0,0,2,0,0
8,45,4.625,6,1,0,0,0,0,0
10,60,5.0,1,1,0,0,0,0,0
19,103,4.315789473684211,9,1,0,0,2,0,0
4,24,5.0,1,0,0,0,0,0,0
8,68,7.375,0,2,0,0,0,0,0
2,17,7.5,0,1,0,0,0,0,0
13,69,4.3076923076923075,6,0,0,0,0,0,0
5,40,7.0,2,1,0,0,0,0,0
11,63,4.7272727272727275,1,1,0,0,0,0,0
12,61,4.083333333333333,5,2,0,0,2,0,0
16,99,5.1875,1,1,0,0,0,0,0
9,52,4.777777777777778,5,0,0,0,0,0,0
8,41,4.0,3,0,0,0,0,0,0
3,28,8.333333333333334,0,1,0,0,0,0,0
12,87,6.25,2,0,0,0,0,0,0
21,103,3.9047619047619047,11,1,0,0,0,0,0
10,51,4.1,3,0,0,0,0,0,0
22,103,3.6818181818181817,12,0,0,0,0,0,0
9,49,4.444444444444445,2,0,0,0,1,0,0
20,136,5.8,5,1,0,0,1,0,1
7,44,5.142857142857143,3,1,0,0,0,0,0
5,32,5.4,3,1,0,0,0,0,0
25,137,4.48,9,1,0,0,0,0,0
13,89,5.769230769230769,5,1,0,0,1,0,0
23,114,3.9565217391304346,11,2,0,0,0,0,0
5,39,6.8,1,0,0,0,0,0,0
24,138,4.708333333333333,6,0,0,0,0,0,0
13,84,5.384615384615385,5,0,0,0,1,0,1
7,62,7.571428571428571,3,1,0,0,0,0,1
3,22,6.333333333333333,0,1,0,0,0,0,0
7,45,5.428571428571429,2,0,0,0,0,0,0
11,68,5.181818181818182,4,0,0,0,0,0,0
8,57,6.0,3,0,0,0,0,0,1
15,105,5.866666666666666,5,1,0,0,0,0,0
16,92,4.75,3,0,0,0,2,0,0
24,122,4.041666666666667,7,0,0,0,3,0,0
14,80,4.714285714285714,4,0,0,0,0,0,0
2,28,13.0,0,1,0,0,1,0,0
13,77,4.923076923076923,4,1,0,0,0,0,0
14,84,5.0,4,0,0,0,3,0,0
8,37,3.625,3,1,0,0,0,0,0
21,103,3.9047619047619047,11,1,0,0,2,0,0
10,66,5.6,3,2,0,0,1,0,0
5,34,5.8,1,0,0,0,0,0,0
8,55,5.75,2,2,0,0,1,0,0
21,130,5.095238095238095,9,0,0,0,1,0,0
12,63,4.25,9,1,0,0,0,0,0
26,136,4.230769230769231,10,1,0,0,0,0,0
24,115,3.7916666666666665,8,0,0,0,1,0,0
23,127,4.521739130434782,10,0,0,0,0,0,0
20,112,4.6,7,1,0,0,3,0,0
4,20,4.0,1,0,0,0,0,0,0
11,54,3.909090909090909,2,1,0,0,1,0,0
24,128,4.333333333333333,10,1,0,0,0,0,0
25,138,4.44,13,0,0,0,0,0,0
14,85,5.071428571428571,6,0,0,0,0,0,0
5,39,6.8,2,1,0,0,0,0,0
8,45,4.625,3,0,0,0,0,0,0
13,88,5.769230769230769,7,0,0,0,0,0,0
4,31,6.75,0,0,0,0,0,0,0
23,120,4.217391304347826,9,0,0,0,2,0,0
14,75,4.285714285714286,2,1,0,0,0,0,0
8,34,3.25,2,0,0,0,0,0,0
13,75,4.615384615384615,5,1,0,0,1,0,0
6,39,5.5,0,0,0,0,1,0,0
4,15,2.75,3,0,0,0,0,0,0
18,112,5.222222222222222,8,0,0,0,0,0,0
9,57,5.333333333333333,1,1,0,0,0,0,0
18,99,4.5,7,1,0,0,1,0,0
4,20,4.0,1,1,0,0,1,0,0
15,85,4.6,4,1,0,0,0,0,0
14,106,6.571428571428571,4,0,0,0,0,0,1
13,99,6.538461538461538,4,0,0,0,1,0,1
3,20,5.666666666666667,1,0,0,0,0,0,0
12,70,4.75,6,1,0,0,0,0,0
3,27,8.0,0,1,0,0,0,0,0
4,21,4.25,0,0,0,0,0,0,0
14,83,4.928571428571429,5,1,0,0,0,0,0
15,79,4.2,5,0,0,0,0,0,0
14,69,3.9285714285714284,5,1,0,0,2,0,0
10,52,4.2,3,1,0,0,0,0,0
3,41,12.666666666666666,0,0,0,0,0,0,1
5,41,7.2,2,1,0,0,0,0,0
16,104,5.4375,6,1,0,0,0,0,0
20,93,3.65,10,0,0,0,0,0,0
25,131,4.24,10,1,0,0,1,0,0
8,53,5.625,2,1,0,0,2,0,0
8,50,5.25,0,1,0,0,1,0,0
24,135,4.625,4,1,0,0,6,0,0
5,28,4.6,1,0,0,0,1,0,0
28,132,3.7142857142857144,12,1,0,0,1,0,0
10,54,4.4,3,0,0,0,0,0,0
8,48,4.875,4,1,0,0,1,0,0
15,93,5.2,6,1,0,0,2,0,0
7,45,5.428571428571429,3,1,0,0,0,0,0
24,130,4.416666666666667,12,0,0,0,3,0,0
13,94,6.076923076923077,4,1,0,0,1,0,1
22,123,4.590909090909091,0,1,0,0,3,0,0
27,138,4.111111111111111,9,1,0,0,1,0,0
5,25,4.0,1,0,0,0,0,0,0
11,70,5.363636363636363,5,1,0,0,0,0,0
12,60,4.0,1,0,0,0,0,0,0
8,53,5.625,5,1,0,0,0,0,0
10,46,3.6,7,0,0,0,0,0,0
18,98,4.444444444444445,5,1,0,0,1,0,0
5,29,4.8,1,0,0,0,0,0,0
13,72,4.461538461538462,4,0,0,0,0,0,0
27,137,4.037037037037037,11,1,0,0,1,0,0
19,115,5.052631578947368,8,1,0,0,1,0,0
7,42,5.0,3,0,0,0,0,0,0
15,136,8.066666666666666,3,0,0,0,4,0,0
9,59,5.555555555555555,2,1,0,0,1,0,0
13,104,7.0,6,1,0,0,1,0,1
6,34,4.666666666666667,3,0,0,0,0,0,0
15,101,5.733333333333333,4,0,0,0,1,0,0
12,56,3.6666666666666665,4,0,0,0,2,0,0
16,86,4.375,6,0,0,0,0,0,0
6,33,4.5,3,0,0,0,0,0,0
13,89,5.846153846153846,6,0,0,0,1,0,1
12,66,4.5,3,0,0,0,1,0,0
25,138,4.52,13,0,0,0,0,0,0
22,120,4.409090909090909,8,1,0,0,1,0,0
27,122,3.5185185185185186,11,0,0,0,0,0,0
6,45,6.5,1,1,0,0,0,0,0
7,49,6.0,2,1,0,0,0,0,0
13,77,4.846153846153846,3,0,0,0,3,0,1
25,137,4.48,7,1,0,0,4,0,0
13,77,4.923076923076923,4,1,0,0,0,0,0
6,55,8.166666666666666,0,1,0,0,0,0,0
7,37,4.285714285714286,3,0,0,0,0,0,0
21,134,5.380952380952381,6,0,0,0,1,0,1
3,29,8.666666666666666,0,1,0,0,0,0,0
13,78,5.0,5,1,0,0,0,0,0
18,102,4.555555555555555,8,0,0,0,0,0,0
3,18,5.0,0,0,0,0,1,0,0
13,67,4.153846153846154,7,1,0,0,2,0,0
11,49,3.4545454545454546,6,0,0,0,0,0,0
13,77,4.923076923076923,4,1,0,0,1,0,0
16,88,4.5,4,0,0,0,0,0,0
2,16,7.0,0,1,0,0,0,0,0
6,29,3.8333333333333335,0,0,0,0,0,0,0
23,138,5.0,7,1,0,0,1,0,0
13,78,5.0,6,0,0,0,0,0,0
17,113,5.647058823529412,6,1,0,0,0,0,1
22,100,3.5454545454545454,4,0,0,0,3,0,0
19,112,4.7894736842105265,6,0,0,0,0,0,0
8,57,6.125,2,1,0,0,0,0,0
15,77,4.133333333333334,7,1,0,0,1,0,0
9,64,6.0,2,0,0,0,0,0,0
24,124,4.166666666666667,9,1,0,0,0,0,0
10,58,4.8,3,0,0,0,0,0,0
5,25,4.0,1,0,0,0,0,0,0
3,76,24.333333333333332,0,1,0,0,0,0,1
9,50,4.555555555555555,1,0,0,0,0,0,0
28,134,3.75,8,1,0,0,2,0,0
23,116,4.043478260869565,12,1,0,0,1,0,0
11,47,3.272727272727273,6,1,0,0,2,0,0
9,68,6.555555555555555,1,1,0,0,0,0,1
11,69,5.181818181818182,2,0,0,0,2,0,0
27,140,4.148148148148148,11,1,0,0,1,0,0
27,142,4.2592592592592595,8,1,0,0,2,0,0
20,115,4.75,8,1,0,0,2,0,0
25,131,4.2,8,0,0,0,1,0,0
9,36,3.0,3,0,0,0,1,0,0
22,141,5.409090909090909,5,0,0,0,1,0,0
21,109,4.190476190476191,11,1,0,0,0,0,0
4,24,5.0,1,0,0,0,0,0,0
2,18,8.0,0,1,0,0,0,0,0
11,72,5.545454545454546,5,1,0,0,0,0,0
12,65,4.416666666666667,2,0,0,0,0,0,0
7,38,4.428571428571429,3,0,0,0,0,0,0
13,87,5.6923076923076925,3,2,0,0,0,0,0
3,28,8.333333333333334,1,1,0,0,0,0,0
11,59,4.363636363636363,5,0,0,0,0,0,0
11,77,6.0,5,1,0,0,0,0,0
10,56,4.6,5,0,0,0,0,0,0
2,25,11.5,0,1,0,0,0,0,0
26,132,4.076923076923077,10,0,0,0,0,0,0
7,44,5.285714285714286,2,0,0,0,0,0,0
6,40,5.666666666666667,4,1,0,0,0,0,0
23,129,4.608695652173913,10,0,0,0,2,0,0
3,28,8.333333333333334,0,1,0,0,0,0,0
16,88,4.4375,9,1,0,0,0,0,0
17,104,5.117647058823529,3,0,0,0,1,0,0
18,98,4.222222222222222,5,0,0,0,1,0,0
16,90,4.625,7,1,0,0,0,0,0
11,71,5.454545454545454,5,0,0,0,0,0,0
13,71,4.461538461538462,6,1,0,0,0,0,0
10,64,5.4,3,0,0,0,0,0,0
6,43,6.166666666666667,1,1,0,0,1,0,0
26,124,3.769230769230769,7,1,0,0,0,0,0
10,54,4.4,3,1,0,0,0,0,0
13,96,6.384615384615385,6,0,0,0,1,0,1
16,88,4.4375,8,1,0,0,0,0,0
5,47,8.4,1,0,0,0,0,0,1
18,99,4.5,10,0,0,0,0,0,0
21,127,5.0476190476190474,8,0,0,0,1,0,0
25,138,4.52,8,0,0,0,0,0,0
19,102,4.368421052631579,9,0,0,0,0,0,0
20,103,4.15,10,1,0,0,1,0,0
1,20,15.0,0,1,0,0,0,0,0
25,137,4.36,11,1,0,0,4,0,0
16,104,5.5,6,2,0,0,0,0,0
19,102,4.368421052631579,7,0,0,0,0,0,1
27,131,3.814814814814815,11,1,0,0,4,0,0
19,101,4.315789473684211,12,1,0,0,0,0,0
24,128,4.333333333333333,10,0,0,0,1,0,0
26,136,4.153846153846154,15,1,0,0,2,0,0
10,48,3.8,4,0,0,0,0,0,0
4,24,5.0,1,0,0,0,0,0,0
29,135,3.6551724137931036,13,0,0,0,3,0,0
18,101,4.611111111111111,4,0,0,0,1,0,0
15,76,4.066666666666666,7,1,0,0,0,0,0
16,133,7.25,2,0,0,0,0,0,0
2,12,5.0,0,0,0,0,0,0,0
13,77,4.846153846153846,2,1,0,0,0,0,0
16,79,3.9375,8,0,1,0,0,0,0
15,87,4.8,3,1,0,0,0,0,0
14,87,5.214285714285714,5,1,0,0,1,0,0
11,79,6.090909090909091,4,0,0,0,0,0,1
16,91,4.6875,5,1,0,0,0,0,0
11,60,4.454545454545454,2,0,0,0,1,0,0
12,81,5.333333333333333,3,1,1,0,0,0,0
3,40,12.333333333333334,0,0,0,0,0,0,1
7,36,4.142857142857143,2,1,0,0,0,0,0
28,138,3.9285714285714284,13,0,0,0,0,0,0
6,25,3.1666666666666665,3,0,0,0,0,0,0
6,34,4.666666666666667,1,1,0,0,0,0,0
15,79,4.266666666666667,8,1,0,0,0,0,0
13,73,4.615384615384615,4,0,0,0,1,0,0
23,131,4.695652173913044,10,0,0,0,0,0,0
20,114,4.7,9,1,0,0,1,0,0
8,41,4.125,2,0,0,0,0,0,0
14,80,4.714285714285714,4,1,0,0,0,0,0
11,59,4.363636363636363,4,1,0,0,0,0,0
11,62,4.636363636363637,4,0,0,0,0,0,0
30,134,3.466666666666667,20,1,0,0,0,0,0
11,63,4.7272727272727275,5,1,0,0,0,0,0
28,132,3.6785714285714284,13,1,0,0,0,0,0
21,124,4.904761904761905,6,1,0,0,0,0,0
20,105,4.25,5,1,0,0,1,0,0
5,37,6.4,1,1,1,0,0,0,0
12,73,5.0,2,1,0,0,0,0,0
9,80,7.888888888888889,3,2,0,0,0,0,0
9,50,4.444444444444445,2,0,0,0,1,0,0
18,110,5.111111111111111,6,1,0,0,0,0,0
11,65,4.909090909090909,5,0,0,0,0,0,0
12,55,3.5833333333333335,7,1,0,0,0,0,0
10,39,2.8,5,0,0,0,0,0,0
10,55,4.5,3,1,0,0,1,0,0
14,92,5.571428571428571,3,1,0,0,2,0,0
5,42,7.4,1,0,0,0,0,0,1
18,100,4.555555555555555,11,1,0,0,1,0,0
19,111,4.842105263157895,8,1,0,0,1,0,0
24,152,5.208333333333333,9,1,0,0,3,0,0
23,129,4.608695652173913,10,1,0,0,2,0,0
12,66,4.5,5,1,0,0,0,0,0
20,106,4.3,10,0,0,0,0,0,0
6,42,6.0,2,1,0,0,0,0,0
26,148,4.6923076923076925,9,1,0,0,0,0,0
3,14,3.6666666666666665,2,0,0,0,0,0,0
16,83,4.1875,10,1,0,0,0,0,0
15,73,3.8666666666666667,6,0,0,0,2,0,0
7,40,4.571428571428571,2,0,0,0,1,0,0
15,72,3.8,6,1,0,0,0,0,0
9,51,4.444444444444445,3,1,0,0,0,0,0
5,30,5.0,1,0,0,0,0,0,0
16,94,4.875,4,1,0,0,1,0,0
